"Genename","X","GENE","CHR","START","STOP","NSNPS","NPARAM","N","ZSTAT","P","X.1","cell_type","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"RBM25",631,58517,14,73490221,73598749,413,41,455258,2.0256,0.021402,NA,"endothelial_Alzheimer",0.218758004533392,-0.538445194926509,0.25,0.571,1
"RBM25",631,58517,14,73490221,73598749,413,41,455258,2.0256,0.021402,NA,"macrophage_Alzheimer",0.109435597874024,2.00356359619211,0.6,0,1
"RBM25",631,58517,14,73490221,73598749,413,41,455258,2.0256,0.021402,NA,"hybrid_Alzheimer",0.39442880373815,0.264653074781866,0.371,0.369,1
"RBMS1",220,5937,2,161118662,161385366,946,60,455258,2.5456,0.0054545,NA,"endothelial_Alzheimer",0.0610317452498687,2.15392326482859,0.75,0.5,1
"RCN2",221,5955,15,77188962,77252601,140,26,455258,2.131,0.016546,NA,NA,NA,NA,NA,NA,NA
"RDH14",627,57665,2,18725989,18776959,155,36,455258,2.4241,0.007673,NA,NA,NA,NA,NA,NA,NA
"RDX",222,5962,11,110035605,110202437,417,30,455258,2.0745,0.019019,NA,"macrophage_Alzheimer",1,0.872435624855407,0.2,0.25,1
"RELB",223,5971,19,45469707,45551456,243,43,455258,6.1094,5e-10,NA,NA,NA,NA,NA,NA,NA
"RELN",205,5649,7,103102231,103664963,2648,137,455258,2.1962,0.014037,NA,"oligodendrocytes_Alzheimer",4.11792806463475e-82,0.629612042085596,0.232,0.072,1.1280240347454e-77
"RELN",205,5649,7,103102231,103664963,2648,137,455258,2.1962,0.014037,NA,"neurons_Alzheimer",3.37531930250024e-20,-0.282626717740751,0.106,0.165,9.24601216533891e-16
"REXO1",621,57455,19,1805245,1883520,231,26,455258,2.6368,0.0041845,NA,NA,NA,NA,NA,NA,NA
"RFK",575,55312,9,78990433,79044444,278,28,455258,2.4287,0.0075774,NA,"endothelial_Alzheimer",0.277361641668256,0.472036187030075,0.25,0.071,1
"RGS14",383,10636,5,176749704,176809599,131,19,455258,2.6234,0.0043533,NA,NA,NA,NA,NA,NA,NA
"RGS5",296,8490,1,163102089,163326581,1026,55,455258,2.1099,0.017435,NA,"endothelial_Alzheimer",0.338480499734219,1.14762795533296,0.5,0.357,1
"RHBDL3",852,162494,17,30558195,30661680,386,53,455258,2.0298,0.021191,NA,"neurons_Alzheimer",4.54642339675087e-23,0.283013397658282,0.406,0.359,1.24540176107197e-18
"RHBDL3",852,162494,17,30558195,30661680,386,53,455258,2.0298,0.021191,NA,"endothelial_Alzheimer",0.219302649679319,0.661444879113888,0.125,0,1
"RHOBTB2",440,23221,8,22809930,22887710,290,47,455258,2.2645,0.01177,NA,"endothelial_Alzheimer",0.188525795669001,-0.514968114026501,0,0.214,1
"RIMBP3C",842,150221,22,21889955,21940750,83,9,455258,2.3444,0.0095297,NA,NA,NA,NA,NA,NA,NA
"RIN3",686,79890,14,92945125,93165339,948,123,455258,3.9963,3.2164e-05,NA,"macrophage_Alzheimer",0.442770873987768,-0.868479647635745,0.4,0.75,1
"RITA1",741,84934,12,113588342,113640169,178,20,455258,2.5695,0.0050926,NA,NA,NA,NA,NA,NA,NA
"RNF103-CHMP3",1005,100526767,2,86720553,86983245,669,45,455258,1.9672,0.024579,NA,NA,NA,NA,NA,NA,NA
"RNF111",546,54778,15,59244865,59399618,609,46,455258,3.5768,0.00017389,NA,"macrophage_Alzheimer",0.0416200629283656,-2.09250195968384,0,0.75,1
"RNF111",546,54778,15,59244865,59399618,609,46,455258,3.5768,0.00017389,NA,"endothelial_Alzheimer",0.386133305331061,0.726116074626125,0.375,0.286,1
"RNF167",467,26001,17,4808328,4858517,222,39,455258,3.4632,0.0002669,NA,NA,NA,NA,NA,NA,NA
"RNF214",891,257160,11,117068341,117166404,358,50,455258,2.3871,0.008492,NA,"macrophage_Alzheimer",0.371093369522698,-0.727099676953022,0,0.25,1
"RNF40",348,9810,16,30737933,30797628,84,27,455258,3.3327,0.00043005,NA,"endothelial_Alzheimer",0.0648244897857776,0.852606598182611,0.25,0,1
"RNF43",555,54894,17,56421037,56529931,281,35,455258,2.0714,0.019163,NA,NA,NA,NA,NA,NA,NA
"ROCK1",224,6093,18,18519701,18726812,207,22,455258,2.0606,0.019668,NA,"microglia_Alzheimer",2.4076262784327e-10,0.326857482049559,0.702,0.535,6.59521066451069e-06
"ROCK1",224,6093,18,18519701,18726812,207,22,455258,2.0606,0.019668,NA,"macrophage_Alzheimer",0.383220631285644,-0.674620381636843,0.6,0.75,1
"ROCK1",224,6093,18,18519701,18726812,207,22,455258,2.0606,0.019668,NA,"endothelial_Alzheimer",0.172676632773789,0.600079353171785,0.75,0.571,1
"RPAIN",725,84268,17,5287961,5346340,332,16,455258,2.5606,0.0052239,NA,"endothelial_Alzheimer",0.11593464690589,-0.807151261900358,0,0.286,1
"RPE65",225,6121,1,68884507,68950642,244,40,455258,2.1163,0.017158,NA,NA,NA,NA,NA,NA,NA
"RPH3A",424,22895,12,113194343,113346686,398,56,455258,2.3443,0.0095326,NA,NA,NA,NA,NA,NA,NA
"RPN1",226,6184,3,128328813,128404719,309,23,455258,2.8678,0.0020669,NA,NA,NA,NA,NA,NA,NA
"RPP25",557,54913,15,75237443,75284775,155,30,455258,2.1142,0.017249,NA,NA,NA,NA,NA,NA,NA
"RPS27L",512,51065,15,63435539,63484741,198,34,455258,2.6014,0.0046419,NA,NA,NA,NA,NA,NA,NA
"RPS9",227,6203,19,54669608,54721515,258,46,455258,2.9743,0.0014681,NA,"microglia_Alzheimer",0.0053668293316559,-0.464206491743617,0.389,0.403,1
"RPS9",227,6203,19,54669608,54721515,258,46,455258,2.9743,0.0014681,NA,"endothelial_Alzheimer",0.0126285705808097,-1.39728935120928,0,0.571,1
"RPS9",227,6203,19,54669608,54721515,258,46,455258,2.9743,0.0014681,NA,"macrophage_Alzheimer",0.560509091438514,0.76233858950134,0.4,0.25,1
"RSPH6A",703,81492,19,46288968,46353605,266,24,455258,3.314,0.00045983,NA,NA,NA,NA,NA,NA,NA
"RTFDC1",529,51507,20,55008641,55103942,350,25,455258,3.4995,0.00023306,NA,NA,NA,NA,NA,NA,NA
"RTN2",228,6253,19,45978546,46035313,221,38,455258,3.1877,0.00071697,NA,NA,NA,NA,NA,NA,NA
"SAA1",229,6288,11,18252754,18316424,294,41,455258,2.0203,0.021678,NA,NA,NA,NA,NA,NA,NA
"SAMD13",840,148418,1,84729049,84826481,285,45,455258,2.5056,0.0061127,NA,NA,NA,NA,NA,NA,NA
"SAMD4B",568,55095,19,39798108,39886340,306,30,455258,2.7817,0.0027034,NA,"endothelial_Alzheimer",0.584383047892064,-0.418271172891862,0.375,0.571,1
"SAMD4B",568,55095,19,39798108,39886340,306,30,455258,2.7817,0.0027034,NA,"macrophage_Alzheimer",0.0416200629283656,-2.56732752129843,0,0.75,1
"SAMD4B",568,55095,19,39798108,39886340,306,30,455258,2.7817,0.0027034,NA,"oligodendrocytes_Alzheimer",1.87576913608613e-15,-0.367225310552594,0.49,0.519,5.13829439448075e-11
"SAMD4B",568,55095,19,39798108,39886340,306,30,455258,2.7817,0.0027034,NA,"astrocytes_Alzheimer",4.16636578674463e-12,-0.373203905124272,0.408,0.533,1.14129257996296e-07
"SAMSN1",636,64092,21,15847549,15990723,636,74,455258,2.2759,0.011427,NA,"macrophage_Alzheimer",0.893272830142212,-0.303802115052212,0.4,0.5,1
"SAMSN1",636,64092,21,15847549,15990723,636,74,455258,2.2759,0.011427,NA,"microglia_Alzheimer",1.63410809425454e-13,-0.553074780305703,0.624,0.708,4.47631230259146e-09
"SAP25",998,100316904,7,100159851,100206487,103,29,455258,2.1826,0.014533,NA,NA,NA,NA,NA,NA,NA
"SATB2",441,23314,2,200124223,200370989,436,45,455258,2.4339,0.0074692,NA,NA,NA,NA,NA,NA,NA
"SCAF1",629,58506,19,50110382,50171906,195,29,455258,2.2349,0.012713,NA,"endothelial_Alzheimer",0.219302649679319,0.360602320442382,0.125,0,1
"SCAMP2",358,10066,15,75127197,75200670,188,35,455258,2.0344,0.020956,NA,"endothelial_Alzheimer",0.188525795669001,-0.558510218062859,0,0.214,1
"SCAMP2",358,10066,15,75127197,75200670,188,35,455258,2.0344,0.020956,NA,"macrophage_Alzheimer",0.347654480133319,1.01527732453685,0.6,0.25,1
"SCAPER",504,49855,15,76630526,77232796,1500,36,455258,2.0835,0.018603,NA,"astrocytes_Alzheimer",3.58555804152089e-13,0.344415857533147,0.778,0.723,9.82191914313818e-09
"SCAPER",504,49855,15,76630526,77232796,1500,36,455258,2.0835,0.018603,NA,"endothelial_Alzheimer",0.742763297492775,0.275743673028553,0.5,0.5,1
"SCARA3",527,51435,8,27456100,27544286,326,27,455258,5.0744,1.9432e-07,NA,"endothelial_Alzheimer",0.331089568302344,0.375386124543251,0.25,0.071,1
"SCARA3",527,51435,8,27456100,27544286,326,27,455258,5.0744,1.9432e-07,NA,"macrophage_Alzheimer",0.371093369522698,-1.41263740715836,0,0.25,1
"SCARA3",527,51435,8,27456100,27544286,326,27,455258,5.0744,1.9432e-07,NA,"astrocytes_Alzheimer",2.19121518710018e-17,-0.39350715426526,0.529,0.683,6.00239576202352e-13
"SCARA5",920,286133,8,27717399,27885369,744,79,455258,3.0273,0.0012337,NA,NA,NA,NA,NA,NA,NA
"SCIMP",949,388325,17,5102215,5173997,336,34,455258,3.8412,6.1217e-05,NA,"macrophage_Alzheimer",0.371093369522698,-1.35426173459129,0,0.25,1
"SDF2L1",459,23753,22,21961542,22008588,141,27,455258,1.9934,0.023107,NA,"macrophage_Alzheimer",0.371093369522698,-1.41263740715836,0,0.25,1
"SDF2L1",459,23753,22,21961542,22008588,141,27,455258,1.9934,0.023107,NA,"endothelial_Alzheimer",0.229902909174636,0.657133250680226,0.25,0.071,1
"SDR42E1",773,93517,16,82021251,82080093,309,25,455258,2.2487,0.012265,NA,NA,NA,NA,NA,NA,NA
"SELO",712,83642,22,50604408,50666045,338,46,455258,2.0759,0.018949,NA,NA,NA,NA,NA,NA,NA
"SEMA3F",230,6405,3,50157562,50236508,185,31,455258,2.5984,0.0046826,NA,NA,NA,NA,NA,NA,NA
"SERINC5",889,256987,5,79397050,79586898,974,96,455258,2.2035,0.013779,NA,"endothelial_Alzheimer",0.377249244815454,-0.584963004207226,0.125,0.286,1
"SERPINF1",180,5176,17,1630259,1690859,301,42,455258,1.9982,0.022848,NA,NA,NA,NA,NA,NA,NA
"SERPINF2",191,5345,17,1611015,1668562,244,38,455258,2.4158,0.0078506,NA,NA,NA,NA,NA,NA,NA
"SETD1A",346,9739,16,30933615,31005985,110,13,455258,3.8294,6.4235e-05,NA,"macrophage_Alzheimer",0.502334954360502,1.36620148879209,0.2,0,1
"SEZ6L2",477,26470,16,29872480,29945585,146,29,455258,2.9014,0.0018576,NA,NA,NA,NA,NA,NA,NA
"SH2D4B",943,387694,10,82262658,82416316,683,69,455258,2.5603,0.0052296,NA,NA,NA,NA,NA,NA,NA
"SH2D5",969,400745,1,21036225,21094133,213,34,455258,3.1771,0.00074379,NA,NA,NA,NA,NA,NA,NA
"SHC3",534,53358,9,91610686,91828682,797,57,455258,2.169,0.01504,NA,"neurons_Alzheimer",1.35309968741384e-160,-0.444030310374262,0.494,0.732,3.70654597373273e-156
"SHC3",534,53358,9,91610686,91828682,797,57,455258,2.169,0.01504,NA,"opc_Alzheimer",3.14125240306026e-15,-0.317803443356624,0.843,0.872,8.60483270770298e-11
"SHKBP1",769,92799,19,41047757,41107305,171,30,455258,2.0845,0.018556,NA,NA,NA,NA,NA,NA,NA
"SIGLEC15",907,284266,18,43370545,43432521,202,27,455258,2.7456,0.0030202,NA,NA,NA,NA,NA,NA,NA
"SIGLECL1",914,284369,19,51719332,51782582,223,35,455258,3.2652,0.00054698,NA,NA,NA,NA,NA,NA,NA
"SIVA1",377,10572,14,105184470,105235996,212,30,455258,2.2563,0.012027,NA,"endothelial_Alzheimer",0.962933715609555,-0.252906798565809,0.25,0.214,1
"SIX5",836,147912,19,46258043,46307497,146,25,455258,2.7911,0.0026264,NA,NA,NA,NA,NA,NA,NA
"SKA2",930,348235,17,57177308,57267800,190,37,455258,2.4991,0.0062259,NA,"endothelial_Alzheimer",0.816256781377876,0.35402110818409,0.25,0.214,1
"SLC12A9",615,56996,7,100415337,100474634,197,38,455258,2.9907,0.0013915,NA,NA,NA,NA,NA,NA,NA
"SLC16A3",317,9123,17,80151282,80207375,230,23,455258,2.3067,0.010536,NA,NA,NA,NA,NA,NA,NA
"SLC1A5",231,6510,19,47253587,47327280,289,37,455258,2.1559,0.015545,NA,"endothelial_Alzheimer",0.331089568302344,0.371934689535152,0.25,0.071,1
"SLC1A5",231,6510,19,47253587,47327280,289,37,455258,2.1559,0.015545,NA,"macrophage_Alzheimer",0.502334954360502,0.870931831760235,0.2,0,1
"SLC24A4",797,123041,14,92753925,92977825,1127,77,455258,6.4497,5.6045e-11,NA,"astrocytes_Alzheimer",4.00866140678587e-17,0.301546407256601,0.222,0.099,1.09809261916085e-12
"SLC25A11",289,8402,17,4830425,4878462,184,45,455258,2.9356,0.0016644,NA,NA,NA,NA,NA,NA,NA
"SLC25A3",186,5250,12,98952403,99005778,217,49,455258,2.0517,0.020098,NA,"endothelial_Alzheimer",0.0699206457868955,-1.20897141884372,0,0.357,1
"SLC25A3",186,5250,12,98952403,99005778,217,49,455258,2.0517,0.020098,NA,"macrophage_Alzheimer",0.371093369522698,-1.53339244080805,0,0.25,1
"SLC34A1",234,6569,5,176776432,176835849,134,26,455258,2.8165,0.0024275,NA,NA,NA,NA,NA,NA,NA
"SLC35A4",781,113829,5,139909420,139958683,117,25,455258,2.4753,0.0066556,NA,"endothelial_Alzheimer",0.0648244897857776,0.813092650027615,0.25,0,1
"SLC38A3",403,10991,3,50207692,50268406,127,24,455258,2.4172,0.0078202,NA,NA,NA,NA,NA,NA,NA
"SLC38A7",571,55238,16,58690298,58753674,342,38,455258,2.0567,0.019858,NA,"macrophage_Alzheimer",0.502334954360502,1.01094337768658,0.2,0,1
"SLC39A13",760,91252,11,47393683,47448051,193,25,455258,3.5723,0.00017691,NA,"macrophage_Alzheimer",0.371093369522698,-0.727099676953022,0,0.25,1
"SLC4A9",714,83697,5,139704787,139764722,132,35,455258,3.7038,0.00010622,NA,NA,NA,NA,NA,NA,NA
"SLC51A",863,200931,3,195908383,195970301,323,35,455258,2.2576,0.011986,NA,NA,NA,NA,NA,NA,NA
"SLC52A1",567,55065,17,4925711,4990304,340,36,455258,4.106,2.0125e-05,NA,NA,NA,NA,NA,NA,NA
"SLC6A12",232,6539,12,289243,358740,438,70,455258,2.2076,0.013638,NA,"endothelial_Alzheimer",0.00539105553693222,3.50987037168684,0.625,0.071,1
"SLC6A12",232,6539,12,289243,358740,438,70,455258,2.2076,0.013638,NA,"macrophage_Alzheimer",0.371093369522698,-0.961496301478887,0,0.25,1
"SLC6A13",233,6540,12,319787,407039,404,57,455258,2.566,0.0051434,NA,"endothelial_Alzheimer",0.0906397301570089,2.35984148297699,0.5,0.214,1
"SLC7A9",417,11136,19,33311417,33395683,472,35,455258,2.7338,0.0031306,NA,NA,NA,NA,NA,NA,NA
"SLMAP",281,7871,3,57706948,57925597,460,38,455258,2.2868,0.011104,NA,"macrophage_Alzheimer",0.502334954360502,1.01094337768658,0.2,0,1
"SLMAP",281,7871,3,57706948,57925597,460,38,455258,2.2868,0.011104,NA,"endothelial_Alzheimer",0.566385953918274,0.444268155251848,0.375,0.643,1
"SLTM",681,79811,15,59161244,59261323,244,38,455258,5.5852,1.1668e-08,NA,"macrophage_Alzheimer",0.893272830142212,0.61633813051597,0.4,0.5,1
"SLTM",681,79811,15,59161244,59261323,244,38,455258,5.5852,1.1668e-08,NA,"endothelial_Alzheimer",0.896219493416114,0.289441905362806,0.25,0.286,1
"SMG8",570,55181,17,57252371,57302611,130,19,455258,2.4933,0.0063273,NA,NA,NA,NA,NA,NA,NA
"SMG9",598,56006,19,44222851,44294142,232,35,455258,2.3785,0.0086917,NA,"endothelial_Alzheimer",0.863818387899441,-0.288197254957011,0.125,0.143,1
"SMPD2",235,6610,6,109726849,109775125,168,24,455258,2.3238,0.010068,NA,NA,NA,NA,NA,NA,NA
"SMPD5",961,392275,8,145067853,145116170,157,39,455258,2.3666,0.0089766,NA,NA,NA,NA,NA,NA,NA
"SNAP91",351,9892,6,84252604,84454127,529,36,455258,2.6355,0.0042007,NA,"endothelial_Alzheimer",0.304978908217208,-0.356744105439702,0,0.143,1
"SNRPC",236,6631,6,34689871,34751634,323,19,455258,2.0085,0.022296,NA,"macrophage_Alzheimer",0.502334954360502,0.574805129781368,0.2,0,1
"SNRPD2",237,6633,19,46180712,46230569,140,34,455258,3.0546,0.0011269,NA,"endothelial_Alzheimer",0.219302649679319,0.360602320442382,0.125,0,1
"SNX1",238,6642,15,64351275,64446433,330,28,455258,2.4285,0.0075802,NA,"macrophage_Alzheimer",0.771018624180564,0.740061912826378,0.4,0.25,1
"SNX22",682,79856,15,64408899,64459680,168,28,455258,2.1791,0.014663,NA,NA,NA,NA,NA,NA,NA
"SNX30",972,401548,9,115476911,115647267,667,33,455258,2.0421,0.02057,NA,"macrophage_Alzheimer",0.131210414512999,-1.37997384595499,0,0.5,1
"SNX32",885,254122,11,65566305,65631578,213,30,455258,2.7038,0.0034277,NA,NA,NA,NA,NA,NA,NA
"SORL1",239,6653,11,121287912,121514471,571,76,455258,4.8036,7.7927e-07,NA,"hybrid_Alzheimer",0.364839060507263,-0.338897594128555,0.318,0.35,1
"SORL1",239,6653,11,121287912,121514471,571,76,455258,4.8036,7.7927e-07,NA,"microglia_Alzheimer",2.70170005095754e-33,-0.58689616842374,0.946,0.923,7.40076694958798e-29
"SORL1",239,6653,11,121287912,121514471,571,76,455258,4.8036,7.7927e-07,NA,"endothelial_Alzheimer",0.296713008516268,-0.662638637641814,0.125,0.357,1
"SORL1",239,6653,11,121287912,121514471,571,76,455258,4.8036,7.7927e-07,NA,"macrophage_Alzheimer",0.54029137460742,-0.908456595880025,1,0.75,1
"SOSTDC1",465,25928,7,16491106,16540562,258,25,455258,2.3447,0.0095212,NA,NA,NA,NA,NA,NA,NA
"SPAG7",338,9552,17,4852521,4906132,218,44,455258,3.5963,0.00016138,NA,"macrophage_Alzheimer",0.502334954360502,0.574805129781368,0.2,0,1
"SPAG9",311,9043,17,49029535,49233226,525,42,455258,2.2111,0.013514,NA,"macrophage_Alzheimer",1,-0.355401891189357,0.4,0.25,1
"SPARCL1",290,8404,4,88384483,88485798,457,33,455258,2.443,0.0072836,NA,"opc_Alzheimer",4.22210951770938e-27,0.427920461086349,0.83,0.658,1.15656246018613e-22
"SPARCL1",290,8404,4,88384483,88485798,457,33,455258,2.443,0.0072836,NA,"astrocytes_Alzheimer",3.99497826218346e-20,-0.390178280665297,0.947,0.981,1.09434439535992e-15
"SPARCL1",290,8404,4,88384483,88485798,457,33,455258,2.443,0.0072836,NA,"microglia_Alzheimer",4.89987585118902e-07,-0.39144394598528,0.084,0.155,0.0134222299191621
"SPARCL1",290,8404,4,88384483,88485798,457,33,455258,2.443,0.0072836,NA,"macrophage_Alzheimer",0.131210414512999,-2.33932371567415,0,0.5,1
"SPATC1",940,375686,8,145051582,145112015,182,35,455258,2.2167,0.013323,NA,NA,NA,NA,NA,NA,NA
"SPDYE3",977,441272,7,99870325,99929819,109,24,455258,2.2326,0.012788,NA,NA,NA,NA,NA,NA,NA
"SPG21",523,51324,15,65245363,65317251,337,26,455258,2.1467,0.015909,NA,"endothelial_Alzheimer",0.304978908217208,-0.28910050612581,0,0.143,1
"SPG21",523,51324,15,65245363,65317251,337,26,455258,2.1467,0.015909,NA,"macrophage_Alzheimer",0.502334954360502,0.839116803525182,0.2,0,1
"SPI1",240,6688,11,47366409,47435127,272,24,455258,3.3722,0.0003729,NA,NA,NA,NA,NA,NA,NA
"SPPL2A",736,84888,15,50989730,51092910,408,33,455258,4.2756,9.5305e-06,NA,"astrocytes_Alzheimer",1.0563944698941e-09,-0.339131331660186,0.3,0.417,2.89378137138091e-05
"SPPL2A",736,84888,15,50989730,51092910,408,33,455258,4.2756,9.5305e-06,NA,"endothelial_Alzheimer",0.954408296317906,-0.57467052606892,0.125,0.143,1
"SPPL2A",736,84888,15,50989730,51092910,408,33,455258,4.2756,9.5305e-06,NA,"hybrid_Alzheimer",0.013669865821038,-0.270950993703429,0.11,0.181,1
"SPRED2",862,200734,2,65524580,65694733,606,36,455258,2.2238,0.013082,NA,"endothelial_Alzheimer",0.156595694315916,0.799257369443458,0.625,0.286,1
"SPZ1",731,84654,5,79580790,79627661,306,32,455258,2.1541,0.015615,NA,NA,NA,NA,NA,NA,NA
"SQSTM1",307,8878,5,179198388,179275078,390,56,455258,2.7945,0.0025989,NA,"macrophage_Alzheimer",0.502334954360502,0.574805129781368,0.2,0,1
"SQSTM1",307,8878,5,179198388,179275078,390,56,455258,2.7945,0.0025989,NA,"oligodendrocytes_Alzheimer",3.9774896187344e-28,0.265884221921133,0.331,0.21,1.08955373125992e-23
"SRA1",355,10011,5,139919652,139972678,134,28,455258,2.2073,0.013647,NA,NA,NA,NA,NA,NA,NA
"SRCAP",390,10847,16,30674571,30761450,121,33,455258,3.8068,7.0394e-05,NA,NA,NA,NA,NA,NA,NA
"SREBF1",241,6720,17,17704663,17775331,221,29,455258,2.8683,0.0020635,NA,"macrophage_Alzheimer",0.866815285127422,-0.386691171697518,0.2,0.25,1
"SREBF1",241,6720,17,17704663,17775331,221,29,455258,2.8683,0.0020635,NA,"oligodendrocytes_Alzheimer",1.30831199531581e-08,-0.257407690234064,0.382,0.413,0.000358385904876859
"SREBF1",241,6720,17,17704663,17775331,221,29,455258,2.8683,0.0020635,NA,"endothelial_Alzheimer",0.188525795669001,-0.47219882593105,0,0.214,1
"SRF",242,6722,6,43103920,43159244,187,27,455258,2.1276,0.016686,NA,"endothelial_Alzheimer",0.188525795669001,-1.00517107674063,0,0.214,1
"SRF",242,6722,6,43103920,43159244,187,27,455258,2.1276,0.016686,NA,"macrophage_Alzheimer",0.371093369522698,-1.41263740715836,0,0.25,1
"SRGN",200,5552,10,70812828,70874567,238,31,455258,2.157,0.015503,NA,"endothelial_Alzheimer",0.751465185001344,0.41447729058648,0.375,0.357,1
"SRGN",200,5552,10,70812828,70874567,238,31,455258,2.157,0.015503,NA,"macrophage_Alzheimer",0.442770873987768,-0.301700895965658,0.4,0.75,1
"SRGN",200,5552,10,70812828,70874567,238,31,455258,2.157,0.015503,NA,"microglia_Alzheimer",0.0061189996459803,-0.605054532722157,0.453,0.47,1
"SRP54",243,6729,14,35416901,35508773,437,24,455258,2.3447,0.0095218,NA,"endothelial_Alzheimer",0.188525795669001,-0.614833360586137,0,0.214,1
"SRP54",243,6729,14,35416901,35508773,437,24,455258,2.3447,0.0095218,NA,"macrophage_Alzheimer",0.608873782263569,-0.604921425847456,0.4,0.75,1
"SRRT",531,51593,7,100437701,100496285,191,31,455258,2.1875,0.014352,NA,"endothelial_Alzheimer",0.277361641668256,0.56419415723872,0.25,0.071,1
"SRRT",531,51593,7,100437701,100496285,191,31,455258,2.1875,0.014352,NA,"macrophage_Alzheimer",0.371093369522698,-1.41263740715836,0,0.25,1
"SSBP4",858,170463,19,18494679,18555372,191,35,455258,2.3579,0.0091905,NA,"hybrid_Alzheimer",0.0745823380027434,0.279880015316482,0.155,0.109,1
"SSR2",244,6746,1,155968839,156025758,140,29,455258,2.0404,0.020654,NA,"endothelial_Alzheimer",0.612071396358233,-0.524651020780971,0.125,0.214,1
"STAC3",881,246329,12,57627241,57679971,86,24,455258,2.2008,0.013874,NA,"macrophage_Alzheimer",0.502334954360502,0.957919848624492,0.2,0,1
"STAG3",384,10734,7,99740186,99822010,237,28,455258,6.11,4.9815e-10,NA,NA,NA,NA,NA,NA,NA
"STARD9",625,57519,15,42832857,43023196,587,48,455258,2.0323,0.02106,NA,"macrophage_Alzheimer",0.240420786368435,1.58216141035357,0.4,0,1
"STK32A",864,202374,5,146579526,146777418,895,67,455258,2.2791,0.011329,NA,NA,NA,NA,NA,NA,NA
"STK4",245,6789,20,43560120,43718600,553,43,455258,2.7623,0.0028697,NA,"macrophage_Alzheimer",0.227248609913034,1.41895732058307,0.6,0.25,1
"STOML3",849,161003,13,39530062,39599996,331,24,455258,2.0872,0.018437,NA,NA,NA,NA,NA,NA,NA
"STRADB",580,55437,2,202281392,202369501,211,35,455258,2.5831,0.0048953,NA,NA,NA,NA,NA,NA,NA
"STRN4",493,29888,19,47212768,47285251,247,35,455258,2.2256,0.013019,NA,"macrophage_Alzheimer",0.371093369522698,-0.727099676953022,0,0.25,1
"STRN4",493,29888,19,47212768,47285251,247,35,455258,2.2256,0.013019,NA,"endothelial_Alzheimer",0.11593464690589,-0.73215479485018,0,0.286,1
"STX1B",778,112755,16,30990577,31056829,126,17,455258,4.0305,2.7825e-05,NA,NA,NA,NA,NA,NA,NA
"STX4",247,6810,16,31009416,31061489,100,14,455258,4.0716,2.3345e-05,NA,NA,NA,NA,NA,NA,NA
"STX6",364,10228,1,180932164,181027074,289,36,455258,2.6866,0.0036095,NA,"endothelial_Alzheimer",0.304978908217208,-0.441382444613952,0,0.143,1
"STX6",364,10228,1,180932164,181027074,289,36,455258,2.6866,0.0036095,NA,"macrophage_Alzheimer",0.466854270822725,-0.840880637391473,0.2,0.5,1
"STXBP4",882,252983,17,53011119,53251646,808,32,455258,2.8655,0.0020818,NA,"macrophage_Alzheimer",0.866815285127422,-0.401694029471775,0.2,0.25,1
"STXBP4",882,252983,17,53011119,53251646,808,32,455258,2.8655,0.0020818,NA,"endothelial_Alzheimer",0.744948776453898,1.32543426488697,0.25,0.214,1
"STYX",248,6815,14,53161883,53251707,232,33,455258,3.6531,0.00012955,NA,"endothelial_Alzheimer",0.304978908217208,-0.355541015187655,0,0.143,1
"STYX",248,6815,14,53161883,53251707,232,33,455258,3.6531,0.00012955,NA,"macrophage_Alzheimer",0.371093369522698,-0.961496301478887,0,0.25,1
"SUPT4H1",249,6827,17,56412536,56464599,147,34,455258,3.102,0.00096107,NA,"endothelial_Alzheimer",0.188525795669001,-0.512154029958047,0,0.214,1
"SUSD1",641,64420,9,114793061,114972577,608,56,455258,2.0167,0.021864,NA,"macrophage_Alzheimer",0.0416200629283656,-3.12258868887283,0,0.75,1
"SUSD1",641,64420,9,114793061,114972577,608,56,455258,2.0167,0.021864,NA,"endothelial_Alzheimer",0.612071396358233,-0.331599706332677,0.125,0.214,1
"SUSD3",866,203328,9,95785989,95857420,320,45,455258,2.8771,0.0020066,NA,NA,NA,NA,NA,NA,NA
"SYCP1",250,6847,1,115362455,115547991,578,34,455258,2.2948,0.010873,NA,NA,NA,NA,NA,NA,NA
"SYK",251,6850,9,93529012,93670842,802,80,455258,2.7645,0.0028502,NA,"macrophage_Alzheimer",0.533388947519626,-0.263582554558292,0.4,1,1
"SYMPK",285,8189,19,46308700,46401548,424,42,455258,2.8823,0.0019738,NA,"macrophage_Alzheimer",0.371093369522698,-1.41263740715836,0,0.25,1
"SYN2",252,6854,3,12147150,12243532,320,31,455258,2.4736,0.006688,NA,"macrophage_Alzheimer",0.371093369522698,-1.35426173459129,0,0.25,1
"SYNGR2",319,9144,17,76129632,76179009,289,46,455258,2.2487,0.012264,NA,NA,NA,NA,NA,NA,NA
"TAF6",253,6878,7,99694693,99752481,168,37,455258,4.0635,2.4175e-05,NA,NA,NA,NA,NA,NA,NA
"TAGLN3",490,29114,3,111682586,111742735,362,38,455258,2.373,0.008821,NA,NA,NA,NA,NA,NA,NA
"TANC2",473,26115,17,61008913,61515067,1051,34,455258,2.4691,0.0067724,NA,"neurons_Alzheimer",3.28366083201092e-53,-0.273673582349223,0.834,0.906,8.99493211712752e-49
